date,texts,labels,sources,scores
2020-01-29,"['TCS downgrade followed weak consulting and cloud migration and lower outlook .', 'TCS beat estimates with improved margin and rising IT services contracts momentum .', 'TCS confirmed alignment with consulting and cloud migration priorities announced earlier .']","['negative', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 0.0]"
2020-01-30,"['TCS raised its growth forecast citing strong enterprise solutions demand .', 'TCS recovery in digital transformation deals drove higher profit and record revenue increase .', 'TCS warning about enterprise solutions decline raised concern among investors .']","['positive', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, -1.0]"
2020-01-31,"['TCS delivered record profit reflecting innovation in IT services contracts .', 'TCS digital transformation deals outlook remains mixed with balanced factors .', 'TCS dividend increase reflects confident profit growth for IT services contracts .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 1.0]"
2020-02-03,"['TCS faces lawsuit risk and penalty concern impacting enterprise solutions .', 'TCS faces lawsuit risk and penalty concern impacting consulting and cloud migration .', 'TCS reduced IT services contracts investment amid concern about further losses .']","['positive', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2020-02-04,"['TCS shares dropped on weak consulting and cloud migration demand and lower guidance .', 'TCS shares soared after record enterprise solutions revenue and strong profit gain .', 'TCS shares soared after record enterprise solutions revenue and strong profit gain .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 1.0]"
2020-02-05,"['TCS operational activity in digital transformation deals continued normal trajectory .', 'TCS downgrade followed weak digital transformation deals and lower outlook .', 'TCS operational activity in consulting and cloud migration continued normal trajectory .']","['neutral', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, 0.0]"
2020-02-06,"['TCS warning about digital transformation deals decline raised concern among investors .', 'TCS market activity reflected standard digital transformation deals volumes .', 'TCS breakthrough in consulting and cloud migration drove innovation and profit expansion .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 1.0]"
2020-02-07,"['TCS reported losses driven by weak enterprise solutions with lower margins .', 'TCS impairment and writedown from digital transformation deals reduced overall profit .', 'TCS fell amid uncertainty over enterprise solutions and downside risk .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2020-02-10,"['TCS disappointing IT services contracts results led to sell-off and negative sentiment .', 'TCS operational activity in digital transformation deals continued normal trajectory .', 'TCS shares soared after record consulting and cloud migration revenue and strong profit gain .']","['neutral', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 1.0]"
2020-02-11,"['TCS win major deals boosting momentum in digital transformation deals revenue expansion .', 'TCS released standard consulting and cloud migration financial disclosures and filings .', 'TCS dividend increase reflects confident profit growth for consulting and cloud migration .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 1.0]"
2020-02-12,"['TCS surged on positive outlook for IT services contracts with higher revenue .', 'TCS recovery in IT services contracts drove higher profit and record revenue increase .', 'TCS slower digital transformation deals demand and falling margins proved disappointing .']","['positive', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, -1.0]"
2020-02-13,"['TCS surged on positive outlook for consulting and cloud migration with higher revenue .', 'TCS slower IT services contracts demand and falling margins proved disappointing .', 'TCS announced routine updates on enterprise solutions business plans .']","['positive', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 0.0]"
2020-02-14,"['TCS surged on positive outlook for digital transformation deals with higher revenue .', 'TCS shares dropped on weak enterprise solutions demand and lower guidance .', 'TCS digital transformation deals valuations remained within historical ranges .']","['positive', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 0.0]"
2020-02-17,"['TCS industry observers noted mixed signals for IT services contracts .', 'TCS digital transformation deals valuations remained within historical ranges .', 'TCS IT services contracts outlook remains mixed with balanced factors .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.0]"
2020-02-18,"['TCS surged on positive outlook for IT services contracts with higher revenue .', 'TCS scheduled enterprise solutions business review with typical agenda .', 'TCS achieved robust expansion with strong gain in digital transformation deals .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 1.0]"
2020-02-19,"['TCS impairment and writedown from consulting and cloud migration reduced overall profit .', 'TCS upgrade by analysts citing strong IT services contracts growth and higher margin .', 'TCS recovery in digital transformation deals drove higher profit and record revenue increase .']","['negative', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 1.0]"
2020-02-20,"['TCS shares soared after record IT services contracts revenue and strong profit gain .', 'TCS warning about consulting and cloud migration decline raised concern among investors .', 'TCS digital transformation deals metrics tracked within expected parameters .']","['positive', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 0.0]"
2020-02-24,"['TCS scheduled consulting and cloud migration business review with typical agenda .', 'TCS announced routine updates on IT services contracts business plans .', 'TCS consulting and cloud migration business continued gradual development this quarter .', 'TCS warning about consulting and cloud migration decline raised concern among investors .', 'TCS recall and fine risk created uncertainty for IT services contracts .', 'TCS market activity reflected standard enterprise solutions volumes .']","['neutral', 'neutral', 'neutral', 'negative', 'negative', 'negative']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.0, -1.0, -1.0, 0.0]"
2020-02-25,"['TCS disappointing enterprise solutions results led to sell-off and negative sentiment .', 'TCS debt and digital transformation deals decline created financial pressure .', 'TCS benefited from rising demand for consulting and cloud migration with improved profit margin .']","['negative', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 1.0]"
2020-02-26,"['TCS market activity reflected standard enterprise solutions volumes .', 'TCS recovery in enterprise solutions drove higher profit and record revenue increase .', 'TCS surged on positive outlook for IT services contracts with higher revenue .']","['negative', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 1.0]"
2020-02-27,"['TCS downgrade followed weak digital transformation deals and lower outlook .', 'TCS slower IT services contracts demand and falling margins proved disappointing .', 'TCS sector conditions showed typical patterns for IT services contracts .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 0.0]"
2020-02-28,"['TCS digital transformation deals business continued gradual development this quarter .', 'TCS quarterly review highlighted steady digital transformation deals performance .', 'TCS operational activity in consulting and cloud migration continued normal trajectory .']","['negative', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.0]"
2020-03-02,"['TCS maintained stable consulting and cloud migration operations with results in line .', 'TCS faces lawsuit risk and penalty concern impacting enterprise solutions .', 'TCS reported loss as IT services contracts revenue fell amid weak demand .']","['neutral', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, -1.0]"
2020-03-03,"['TCS maintained stable digital transformation deals operations with results in line .', 'TCS consulting and cloud migration business continued gradual development this quarter .', 'TCS sector conditions showed typical patterns for consulting and cloud migration .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.0]"
2020-03-04,"['TCS exceeded revenue targets as rising IT services contracts demand boosted growth .', 'TCS missed IT services contracts targets as demand decrease and slowdown continued .', 'TCS surged on positive outlook for IT services contracts with higher revenue .']","['positive', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 1.0]"
2020-03-05,"['TCS fell amid uncertainty over digital transformation deals and downside risk .', 'TCS exceeded revenue targets as rising IT services contracts demand boosted growth .', 'TCS benefited from rising demand for IT services contracts with improved profit margin .']","['negative', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 1.0]"
2020-03-06,"['TCS enterprise solutions valuations remained within historical ranges .', 'TCS hiring surge reflects robust digital transformation deals demand and growth momentum .', 'TCS win major deals boosting momentum in IT services contracts revenue expansion .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 1.0]"
2020-03-09,"['TCS achieved robust expansion with strong gain in consulting and cloud migration .', 'TCS slower digital transformation deals demand and falling margins proved disappointing .', 'TCS faces lawsuit risk and penalty concern impacting enterprise solutions .']","['negative', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, -1.0]"
2020-03-11,"['TCS benefited from rising demand for IT services contracts with improved profit margin .', 'TCS governance review of IT services contracts operations found no issues .', 'TCS exceeded revenue targets as rising digital transformation deals demand boosted growth .', 'TCS reported losses driven by weak enterprise solutions with lower margins .', 'TCS faces lawsuit risk and penalty concern impacting IT services contracts .', 'TCS fell amid uncertainty over enterprise solutions and downside risk .']","['neutral', 'neutral', 'neutral', 'negative', 'negative', 'negative']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 1.0, -1.0, -1.0, -1.0]"
2020-03-12,"['TCS governance review of enterprise solutions operations found no issues .', 'TCS slower digital transformation deals demand and falling margins proved disappointing .', 'TCS losses and deficit from digital transformation deals challenges disappointed investors .']","['neutral', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, -1.0]"
2020-03-13,"['TCS scheduled digital transformation deals business review with typical agenda .', 'TCS warning about IT services contracts decline raised concern among investors .', 'TCS disappointing digital transformation deals results led to sell-off and negative sentiment .']","['neutral', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, -1.0]"
2020-03-16,"['TCS upgrade by analysts citing strong enterprise solutions growth and higher margin .', 'TCS outperform the sector with strong digital transformation deals demand and efficient operations .', 'TCS reported consulting and cloud migration performance consistent with consensus .']","['positive', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 0.0]"
2020-03-17,"['TCS losses and deficit from IT services contracts challenges disappointed investors .', 'TCS consulting and cloud migration valuations remained within historical ranges .', 'TCS management discussed enterprise solutions strategy at the briefing .']","['neutral', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 0.0]"
2020-03-18,"['TCS profit drop amid enterprise solutions weakness raised default concern .', 'TCS profit drop amid IT services contracts weakness raised default concern .', 'TCS losses and deficit from IT services contracts challenges disappointed investors .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2020-03-19,"['TCS debt and digital transformation deals decline created financial pressure .', 'TCS consulting and cloud migration business continued gradual development this quarter .', 'TCS maintained stable enterprise solutions operations with results in line .']","['negative', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 0.0]"
2020-03-20,"['TCS raised its growth forecast citing strong consulting and cloud migration demand .', 'TCS missed IT services contracts targets as demand decrease and slowdown continued .', 'TCS raised its growth forecast citing strong IT services contracts demand .']","['neutral', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 1.0]"
2020-03-23,"['TCS upgrade by analysts citing strong enterprise solutions growth and higher margin .', 'TCS win major deals boosting momentum in IT services contracts revenue expansion .', 'TCS outperform the sector with strong enterprise solutions demand and efficient operations .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2020-03-24,"['TCS warning about IT services contracts decline raised concern among investors .', 'TCS outperform the sector with strong consulting and cloud migration demand and efficient operations .', 'TCS fell amid uncertainty over enterprise solutions and downside risk .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, -1.0]"
2020-03-25,"['TCS return on enterprise solutions investment exceeded expectations with surplus .', 'TCS slower IT services contracts demand and falling margins proved disappointing .', 'TCS management discussed IT services contracts strategy at the briefing .']","['positive', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 0.0]"
2020-03-26,"['TCS outperform the sector with strong IT services contracts demand and efficient operations .', 'TCS raised its growth forecast citing strong consulting and cloud migration demand .', 'TCS impairment and writedown from IT services contracts reduced overall profit .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, -1.0]"
2020-03-27,"['TCS return on IT services contracts investment exceeded expectations with surplus .', 'TCS return on digital transformation deals investment exceeded expectations with surplus .', 'TCS warning about consulting and cloud migration decline raised concern among investors .']","['positive', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, -1.0]"
2020-03-30,"['TCS fell amid uncertainty over enterprise solutions and downside risk .', 'TCS breakthrough in IT services contracts drove innovation and profit expansion .', 'TCS upgrade by analysts citing strong enterprise solutions growth and higher margin .']","['negative', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 1.0]"
2020-03-31,"['TCS consulting and cloud migration business continued gradual development this quarter .', 'TCS reported strong profit growth driven by higher IT services contracts demand .', 'TCS missed enterprise solutions targets as demand decrease and slowdown continued .']","['neutral', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, -1.0]"
2020-04-01,"['TCS slower IT services contracts demand and falling margins proved disappointing .', 'TCS return on IT services contracts investment exceeded expectations with surplus .', 'TCS operational activity in enterprise solutions continued normal trajectory .']","['positive', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 0.0]"
2020-04-03,"['TCS digital transformation deals business continued gradual development this quarter .', 'TCS consulting and cloud migration metrics tracked within expected parameters .', 'TCS enterprise solutions valuations remained within historical ranges .', 'TCS cut its forecast citing risk of consulting and cloud migration contraction .', 'TCS impairment and writedown from digital transformation deals reduced overall profit .', 'TCS consulting and cloud migration valuations remained within historical ranges .']","['neutral', 'neutral', 'neutral', 'negative', 'negative', 'neutral']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.0, -1.0, -1.0, 0.0]"
2020-04-07,"['TCS digital transformation deals metrics tracked within expected parameters .', 'TCS market activity reflected standard enterprise solutions volumes .', 'TCS operational activity in enterprise solutions continued normal trajectory .', 'TCS quarterly review highlighted steady enterprise solutions performance .', 'TCS reported losses driven by weak consulting and cloud migration with lower margins .', 'TCS disappointing enterprise solutions results led to sell-off and negative sentiment .']","['neutral', 'neutral', 'neutral', 'negative', 'negative', 'negative']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.0, 0.0, -1.0, -1.0]"
2020-04-08,"['TCS beat estimates with improved margin and rising IT services contracts momentum .', 'TCS breakthrough in IT services contracts drove innovation and profit expansion .', 'TCS upgrade by analysts citing strong enterprise solutions growth and higher margin .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2020-04-09,"['TCS released standard enterprise solutions financial disclosures and filings .', 'TCS raised its growth forecast citing strong IT services contracts demand .', 'TCS slower enterprise solutions demand and falling margins proved disappointing .']","['neutral', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, -1.0]"
2020-04-13,"['TCS faced pressure from enterprise solutions decline and reduced margins .', 'TCS market activity reflected standard digital transformation deals volumes .', 'TCS consulting and cloud migration valuations remained within historical ranges .', 'TCS dividend increase reflects confident profit growth for IT services contracts .', 'TCS market activity reflected standard enterprise solutions volumes .', 'TCS disappointing IT services contracts results led to sell-off and negative sentiment .']","['neutral', 'neutral', 'neutral', 'positive', 'positive', 'negative']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 0.0, 1.0, 0.0, -1.0]"
2020-04-15,"['TCS digital transformation deals valuations remained within historical ranges .', 'TCS shares dropped on weak consulting and cloud migration demand and lower guidance .', 'TCS quarterly review highlighted steady consulting and cloud migration performance .', 'TCS scheduled digital transformation deals business review with typical agenda .', 'TCS governance review of IT services contracts operations found no issues .', 'TCS reported enterprise solutions performance consistent with consensus .']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, 0.0, 0.0, 0.0, 0.0]"
2020-04-16,"['TCS slower consulting and cloud migration demand and falling margins proved disappointing .', 'TCS faces lawsuit risk and penalty concern impacting enterprise solutions .', 'TCS shares dropped on weak enterprise solutions demand and lower guidance .']","['neutral', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2020-04-17,"['TCS released standard consulting and cloud migration financial disclosures and filings .', 'TCS exceeded revenue targets as rising enterprise solutions demand boosted growth .', 'TCS announced routine updates on IT services contracts business plans .']","['neutral', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 0.0]"
2020-04-20,"['TCS profit drop amid consulting and cloud migration weakness raised default concern .', 'TCS warning about enterprise solutions decline raised concern among investors .', 'TCS delivered record profit reflecting innovation in enterprise solutions .']","['negative', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 1.0]"
2020-04-21,"['TCS beat estimates with improved margin and rising IT services contracts momentum .', 'TCS shares dropped on weak IT services contracts demand and lower guidance .', 'TCS enterprise solutions valuations remained within historical ranges .']","['positive', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 0.0]"
2020-04-22,"['TCS operational activity in enterprise solutions continued normal trajectory .', 'TCS fell amid uncertainty over IT services contracts and downside risk .', 'TCS missed estimates with disappointing enterprise solutions decline .']","['neutral', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, -1.0]"
2020-04-23,"['TCS participated in conference with consulting and cloud migration presentations .', 'TCS upgrade by analysts citing strong enterprise solutions growth and higher margin .', 'TCS beat estimates with improved margin and rising enterprise solutions momentum .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 1.0]"
2020-04-24,"['TCS announced partnership to boost enterprise solutions growth and revenue gain .', 'TCS released standard enterprise solutions financial disclosures and filings .', 'TCS dividend increase reflects confident profit growth for digital transformation deals .']","['positive', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 1.0]"
2020-04-27,"['TCS released standard enterprise solutions financial disclosures and filings .', 'TCS fell amid uncertainty over digital transformation deals and downside risk .', 'TCS warning about IT services contracts decline raised concern among investors .']","['neutral', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, -1.0]"
2020-04-28,"['TCS faces lawsuit risk and penalty concern impacting enterprise solutions .', 'TCS dividend increase reflects confident profit growth for digital transformation deals .', 'TCS return on digital transformation deals investment exceeded expectations with surplus .']","['negative', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 1.0]"
2020-04-29,"['TCS warning about IT services contracts decline raised concern among investors .', 'TCS surged on positive outlook for consulting and cloud migration with higher revenue .', 'TCS dividend increase reflects confident profit growth for digital transformation deals .']","['negative', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 1.0]"
2020-04-30,"['TCS win major deals boosting momentum in IT services contracts revenue expansion .', 'TCS shares soared after record enterprise solutions revenue and strong profit gain .', 'TCS debt and consulting and cloud migration decline created financial pressure .']","['positive', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, -1.0]"
2020-05-04,"['TCS market activity reflected standard digital transformation deals volumes .', 'TCS participated in conference with enterprise solutions presentations .', 'TCS missed digital transformation deals targets as demand decrease and slowdown continued .', 'TCS downgrade followed weak IT services contracts and lower outlook .', 'TCS upgrade by analysts citing strong IT services contracts growth and higher margin .', 'TCS disappointing digital transformation deals results led to sell-off and negative sentiment .']","['neutral', 'neutral', 'neutral', 'neutral', 'positive', 'positive']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, -1.0, -1.0, 1.0, -1.0]"
2020-05-05,"['TCS beat estimates with improved margin and rising IT services contracts momentum .', 'TCS quarterly review highlighted steady enterprise solutions performance .', 'TCS shares soared after record consulting and cloud migration revenue and strong profit gain .']","['positive', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 1.0]"
2020-05-06,"['TCS win major deals boosting momentum in IT services contracts revenue expansion .', 'TCS participated in conference with consulting and cloud migration presentations .', 'TCS outperform the sector with strong IT services contracts demand and efficient operations .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 1.0]"
2020-05-07,"['TCS cut its forecast citing risk of IT services contracts contraction .', 'TCS shares dropped on weak enterprise solutions demand and lower guidance .', 'TCS raised its growth forecast citing strong digital transformation deals demand .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 1.0]"
2020-05-08,"['TCS fell amid uncertainty over enterprise solutions and downside risk .', 'TCS reduced IT services contracts investment amid concern about further losses .', 'TCS dividend increase reflects confident profit growth for digital transformation deals .']","['negative', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 1.0]"
2020-05-11,"['TCS hiring surge reflects robust IT services contracts demand and growth momentum .', 'TCS traded in a narrow range as enterprise solutions news was expected .', 'TCS beat estimates with improved margin and rising IT services contracts momentum .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 1.0]"
