date,texts,labels,sources,scores
2020-01-15,"['Reliance Industries digital platform growth business continued gradual development this quarter .', 'Reliance Industries faces lawsuit risk and penalty concern impacting retail segment expansion .', 'Reliance Industries sector conditions showed typical patterns for retail segment expansion .']","['neutral', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.8638676945949509, -1.0, 1.0]"
2020-01-16,"['Reliance Industries confirmed alignment with digital platform growth priorities announced earlier .', 'Reliance Industries announced routine updates on Jio telecom services business plans .', 'Reliance Industries governance review of refinery and petrochemical operations found no issues .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.8638676945949509, 0.0, 0.0]"
2020-01-17,"['Reliance Industries beat estimates with improved margin and rising Jio telecom services momentum .', 'Reliance Industries scheduled refinery and petrochemical business review with typical agenda .', 'Reliance Industries cut its forecast citing risk of refinery and petrochemical contraction .']","['positive', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, -1.0]"
2020-01-20,"['Reliance Industries scheduled digital platform growth business review with typical agenda .', 'Reliance Industries exceeded revenue targets as rising Jio telecom services demand boosted growth .', 'Reliance Industries shares dropped on weak retail segment expansion demand and lower guidance .']","['neutral', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.8638676945949509, 1.0, -1.0]"
2020-01-21,"['Reliance Industries operational activity in retail segment expansion continued normal trajectory .', 'Reliance Industries traded in a narrow range as retail segment expansion news was expected .', 'Reliance Industries governance review of digital platform growth operations found no issues .']","['neutral', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.9831053978143534, 0.8270903483201795]"
2020-01-22,"['Reliance Industries shares soared after record Jio telecom services revenue and strong profit gain .', 'Reliance Industries traded in a narrow range as Jio telecom services news was expected .', 'Reliance Industries quarterly review highlighted steady Jio telecom services performance .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 0.0]"
2020-01-23,"['Reliance Industries hiring surge reflects robust refinery and petrochemical demand and growth momentum .', 'Reliance Industries refinery and petrochemical outlook remains mixed with balanced factors .', 'Reliance Industries reported strong profit growth driven by higher Jio telecom services demand .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 1.0]"
2020-01-24,"['Reliance Industries posted record revenue as Jio telecom services surged beyond expectations .', 'Reliance Industries surged on positive outlook for digital platform growth with higher revenue .', 'Reliance Industries Jio telecom services business continued gradual development this quarter .']","['neutral', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 0.0]"
2020-01-27,"['Reliance Industries fell amid uncertainty over refinery and petrochemical and downside risk .', 'Reliance Industries digital platform growth valuations remained within historical ranges .', 'Reliance Industries participated in conference with digital platform growth presentations .']","['negative', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.9060320817395346, 0.9060320817395346]"
2020-01-28,"['Reliance Industries announced layoffs amid refinery and petrochemical slowdown and restructuring .', 'Reliance Industries raised its growth forecast citing strong refinery and petrochemical demand .', 'Reliance Industries reported losses driven by weak refinery and petrochemical with lower margins .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, -1.0]"
2020-01-29,"['Reliance Industries missed estimates with disappointing Jio telecom services decline .', 'Reliance Industries delivered record profit reflecting innovation in digital platform growth .', 'Reliance Industries missed digital platform growth targets as demand decrease and slowdown continued .']","['negative', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, -1.0]"
2020-01-30,"['Reliance Industries market activity reflected standard retail segment expansion volumes .', 'Reliance Industries management discussed refinery and petrochemical strategy at the briefing .', 'Reliance Industries participated in conference with retail segment expansion presentations .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 1.0]"
2020-01-31,"['Reliance Industries participated in conference with retail segment expansion presentations .', 'Reliance Industries fell amid uncertainty over Jio telecom services and downside risk .', 'Reliance Industries shares dropped on weak Jio telecom services demand and lower guidance .']","['neutral', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, -1.0]"
2020-02-03,"['Reliance Industries missed estimates with disappointing Jio telecom services decline .', 'Reliance Industries released standard Jio telecom services financial disclosures and filings .', 'Reliance Industries announced layoffs amid Jio telecom services slowdown and restructuring .']","['negative', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, -1.0]"
2020-02-04,"['Reliance Industries warning about refinery and petrochemical decline raised concern among investors .', 'Reliance Industries missed refinery and petrochemical targets as demand decrease and slowdown continued .', 'Reliance Industries announced layoffs amid refinery and petrochemical slowdown and restructuring .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2020-02-05,"['Reliance Industries released standard digital platform growth financial disclosures and filings .', 'Reliance Industries delivered record profit reflecting innovation in retail segment expansion .', 'Reliance Industries raised its growth forecast citing strong retail segment expansion demand .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.8638676945949509, 1.0, 1.0]"
2020-02-06,"['Reliance Industries downgrade followed weak retail segment expansion and lower outlook .', 'Reliance Industries hiring surge reflects robust refinery and petrochemical demand and growth momentum .', 'Reliance Industries surged on positive outlook for Jio telecom services with higher revenue .']","['negative', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 1.0]"
2020-02-07,"['Reliance Industries shares dropped on weak retail segment expansion demand and lower guidance .', 'Reliance Industries beat estimates with improved margin and rising refinery and petrochemical momentum .', 'Reliance Industries losses and deficit from refinery and petrochemical challenges disappointed investors .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, -1.0]"
2020-02-10,"['Reliance Industries reported loss as digital platform growth revenue fell amid weak demand .', 'Reliance Industries profit drop amid refinery and petrochemical weakness raised default concern .', 'Reliance Industries participated in conference with Jio telecom services presentations .']","['negative', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 0.0]"
2020-02-11,"['Reliance Industries announced layoffs amid retail segment expansion slowdown and restructuring .', 'Reliance Industries scheduled retail segment expansion business review with typical agenda .', 'Reliance Industries governance review of retail segment expansion operations found no issues .']","['negative', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 1.0]"
2020-02-12,"['Reliance Industries digital platform growth metrics tracked within expected parameters .', 'Reliance Industries retail segment expansion outlook remains mixed with balanced factors .', 'Reliance Industries posted record revenue as digital platform growth surged beyond expectations .']","['neutral', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.9060320817395346, 1.0, 1.0]"
2020-02-13,"['Reliance Industries posted record revenue as refinery and petrochemical surged beyond expectations .', 'Reliance Industries cut its forecast citing risk of retail segment expansion contraction .', 'Reliance Industries impairment and writedown from refinery and petrochemical reduced overall profit .']","['positive', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, -1.0]"
2020-02-14,"['Reliance Industries shares dropped on weak retail segment expansion demand and lower guidance .', 'Reliance Industries quarterly review highlighted steady retail segment expansion performance .', 'Reliance Industries benefited from rising demand for retail segment expansion with improved profit margin .']","['negative', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 1.0]"
2020-02-17,"['Reliance Industries win major deals boosting momentum in digital platform growth revenue expansion .', 'Reliance Industries announced routine updates on retail segment expansion business plans .', 'Reliance Industries announced layoffs amid Jio telecom services slowdown and restructuring .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, -1.0]"
2020-02-18,"['Reliance Industries shares dropped on weak Jio telecom services demand and lower guidance .', 'Reliance Industries shares dropped on weak retail segment expansion demand and lower guidance .', 'Reliance Industries upgrade by analysts citing strong digital platform growth growth and higher margin .']","['negative', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 1.0]"
2020-02-19,"['Reliance Industries disappointing Jio telecom services results led to sell-off and negative sentiment .', 'Reliance Industries Jio telecom services outlook remains mixed with balanced factors .', 'Reliance Industries recovery in digital platform growth drove higher profit and record revenue increase .']","['negative', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 1.0]"
2020-02-20,"['Reliance Industries Jio telecom services business continued gradual development this quarter .', 'Reliance Industries reported strong profit growth driven by higher refinery and petrochemical demand .', 'Reliance Industries dividend increase reflects confident profit growth for retail segment expansion .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 1.0]"
2020-02-24,"['Reliance Industries refinery and petrochemical metrics tracked within expected parameters .', 'Reliance Industries Jio telecom services metrics tracked within expected parameters .', 'Reliance Industries retail segment expansion valuations remained within historical ranges .', 'Reliance Industries announced layoffs amid refinery and petrochemical slowdown and restructuring .', 'Reliance Industries sector conditions showed typical patterns for refinery and petrochemical .', 'Reliance Industries governance review of digital platform growth operations found no issues .']","['neutral', 'neutral', 'neutral', 'negative', 'neutral', 'negative']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 1.0, -1.0, 0.0, 0.8270903483201795]"
2020-02-25,"['Reliance Industries surged on positive outlook for retail segment expansion with higher revenue .', 'Reliance Industries debt and Jio telecom services decline created financial pressure .', 'Reliance Industries warning about retail segment expansion decline raised concern among investors .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, -1.0]"
2020-02-26,"['Reliance Industries dividend increase reflects confident profit growth for Jio telecom services .', 'Reliance Industries losses and deficit from Jio telecom services challenges disappointed investors .', 'Reliance Industries raised its growth forecast citing strong digital platform growth demand .']","['negative', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 1.0]"
2020-02-27,"['Reliance Industries return on refinery and petrochemical investment exceeded expectations with surplus .', 'Reliance Industries scheduled Jio telecom services business review with typical agenda .', 'Reliance Industries digital platform growth metrics tracked within expected parameters .']","['positive', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 0.9060320817395346]"
2020-02-28,"['Reliance Industries industry observers noted mixed signals for Jio telecom services .', 'Reliance Industries beat estimates with improved margin and rising Jio telecom services momentum .', 'Reliance Industries reported strong profit growth driven by higher refinery and petrochemical demand .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 1.0]"
2020-03-02,"['Reliance Industries missed estimates with disappointing retail segment expansion decline .', 'Reliance Industries surged on positive outlook for refinery and petrochemical with higher revenue .', 'Reliance Industries warning about refinery and petrochemical decline raised concern among investors .']","['negative', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, -1.0]"
2020-03-03,"['Reliance Industries faces lawsuit risk and penalty concern impacting retail segment expansion .', 'Reliance Industries shares soared after record retail segment expansion revenue and strong profit gain .', 'Reliance Industries retail segment expansion metrics tracked within expected parameters .']","['negative', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 1.0]"
2020-03-04,"['Reliance Industries reported strong profit growth driven by higher refinery and petrochemical demand .', 'Reliance Industries benefited from rising demand for refinery and petrochemical with improved profit margin .', 'Reliance Industries reported strong profit growth driven by higher digital platform growth demand .']","['positive', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2020-03-05,"['Reliance Industries digital platform growth metrics tracked within expected parameters .', 'Reliance Industries released standard Jio telecom services financial disclosures and filings .', 'Reliance Industries surged on positive outlook for retail segment expansion with higher revenue .']","['neutral', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.9060320817395346, 0.0, 1.0]"
2020-03-06,"['Reliance Industries reported strong profit growth driven by higher retail segment expansion demand .', 'Reliance Industries warning about Jio telecom services decline raised concern among investors .', 'Reliance Industries faces lawsuit risk and penalty concern impacting retail segment expansion .']","['neutral', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, -1.0]"
2020-03-09,"['Reliance Industries upgrade by analysts citing strong Jio telecom services growth and higher margin .', 'Reliance Industries released standard digital platform growth financial disclosures and filings .', 'Reliance Industries reduced retail segment expansion investment amid concern about further losses .']","['neutral', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.8638676945949509, -1.0]"
2020-03-11,"['Reliance Industries provided update on retail segment expansion operations and near-term plans .', 'Reliance Industries provided update on Jio telecom services operations and near-term plans .', 'Reliance Industries released standard Jio telecom services financial disclosures and filings .', 'Reliance Industries shares dropped on weak Jio telecom services demand and lower guidance .', 'Reliance Industries reported strong profit growth driven by higher digital platform growth demand .', 'Reliance Industries shares soared after record digital platform growth revenue and strong profit gain .']","['neutral', 'neutral', 'neutral', 'negative', 'negative', 'positive']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 0.0, -1.0, 1.0, 1.0]"
2020-03-12,"['Reliance Industries reduced refinery and petrochemical investment amid concern about further losses .', 'Reliance Industries reported strong profit growth driven by higher digital platform growth demand .', 'Reliance Industries market activity reflected standard refinery and petrochemical volumes .']","['negative', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 0.0]"
2020-03-13,"['Reliance Industries market activity reflected standard digital platform growth volumes .', 'Reliance Industries losses and deficit from digital platform growth challenges disappointed investors .', 'Reliance Industries digital platform growth business continued gradual development this quarter .']","['neutral', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.9060320817395346, -1.0, 0.8638676945949509]"
2020-03-16,"['Reliance Industries surged on positive outlook for refinery and petrochemical with higher revenue .', 'Reliance Industries upgrade by analysts citing strong Jio telecom services growth and higher margin .', 'Reliance Industries posted record revenue as retail segment expansion surged beyond expectations .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2020-03-17,"['Reliance Industries shares dropped on weak Jio telecom services demand and lower guidance .', 'Reliance Industries benefited from rising demand for refinery and petrochemical with improved profit margin .', 'Reliance Industries disappointing refinery and petrochemical results led to sell-off and negative sentiment .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, -1.0]"
2020-03-18,"['Reliance Industries disappointing Jio telecom services results led to sell-off and negative sentiment .', 'Reliance Industries downgrade followed weak digital platform growth and lower outlook .', 'Reliance Industries reported loss as digital platform growth revenue fell amid weak demand .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2020-03-19,"['Reliance Industries shares dropped on weak Jio telecom services demand and lower guidance .', 'Reliance Industries reduced retail segment expansion investment amid concern about further losses .', 'Reliance Industries warning about Jio telecom services decline raised concern among investors .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2020-03-20,"['Reliance Industries confirmed alignment with refinery and petrochemical priorities announced earlier .', 'Reliance Industries reported loss as Jio telecom services revenue fell amid weak demand .', 'Reliance Industries losses and deficit from digital platform growth challenges disappointed investors .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, -1.0]"
2020-03-23,"['Reliance Industries maintained stable Jio telecom services operations with results in line .', 'Reliance Industries reported strong profit growth driven by higher refinery and petrochemical demand .', 'Reliance Industries missed estimates with disappointing refinery and petrochemical decline .']","['neutral', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, -1.0]"
2020-03-24,"['Reliance Industries slower retail segment expansion demand and falling margins proved disappointing .', 'Reliance Industries fell amid uncertainty over Jio telecom services and downside risk .', 'Reliance Industries debt and retail segment expansion decline created financial pressure .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2020-03-25,"['Reliance Industries sector conditions showed typical patterns for retail segment expansion .', 'Reliance Industries provided update on retail segment expansion operations and near-term plans .', 'Reliance Industries dividend increase reflects confident profit growth for retail segment expansion .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2020-03-26,"['Reliance Industries reported strong profit growth driven by higher digital platform growth demand .', 'Reliance Industries missed Jio telecom services targets as demand decrease and slowdown continued .', 'Reliance Industries participated in conference with retail segment expansion presentations .']","['positive', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 1.0]"
2020-03-27,"['Reliance Industries sector conditions showed typical patterns for digital platform growth .', 'Reliance Industries quarterly review highlighted steady Jio telecom services performance .', 'Reliance Industries missed retail segment expansion targets as demand decrease and slowdown continued .']","['neutral', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.8638676945949509, 0.0, -1.0]"
2020-03-30,"['Reliance Industries refinery and petrochemical valuations remained within historical ranges .', 'Reliance Industries refinery and petrochemical outlook remains mixed with balanced factors .', 'Reliance Industries scheduled Jio telecom services business review with typical agenda .']","['neutral', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.0]"
2020-03-31,"['Reliance Industries disappointing refinery and petrochemical results led to sell-off and negative sentiment .', 'Reliance Industries missed digital platform growth targets as demand decrease and slowdown continued .', 'Reliance Industries Jio telecom services business continued gradual development this quarter .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 0.0]"
2020-04-01,"['Reliance Industries reported strong profit growth driven by higher retail segment expansion demand .', 'Reliance Industries traded in a narrow range as digital platform growth news was expected .', 'Reliance Industries management discussed Jio telecom services strategy at the briefing .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.7657368688027029, 0.0]"
2020-04-03,"['Reliance Industries operational activity in Jio telecom services continued normal trajectory .', 'Reliance Industries management discussed Jio telecom services strategy at the briefing .', 'Reliance Industries retail segment expansion valuations remained within historical ranges .', 'Reliance Industries announced layoffs amid retail segment expansion slowdown and restructuring .', 'Reliance Industries Jio telecom services valuations remained within historical ranges .', 'Reliance Industries missed retail segment expansion targets as demand decrease and slowdown continued .']","['neutral', 'neutral', 'neutral', 'negative', 'neutral', 'negative']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 1.0, -1.0, 0.0, -1.0]"
2020-04-07,"['Reliance Industries maintained stable refinery and petrochemical operations with results in line .', 'Reliance Industries participated in conference with refinery and petrochemical presentations .', 'Reliance Industries confirmed alignment with retail segment expansion priorities announced earlier .', 'Reliance Industries sector conditions showed typical patterns for digital platform growth .', 'Reliance Industries Jio telecom services business continued gradual development this quarter .', 'Reliance Industries reported digital platform growth performance consistent with consensus .']","['neutral', 'neutral', 'neutral', 'neutral', 'positive', 'neutral']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 1.0, 0.8638676945949509, 0.0, 0.9060320817395346]"
2020-04-08,"['Reliance Industries management discussed retail segment expansion strategy at the briefing .', 'Reliance Industries outperform the sector with strong Jio telecom services demand and efficient operations .', 'Reliance Industries warning about digital platform growth decline raised concern among investors .']","['positive', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, -1.0]"
2020-04-09,"['Reliance Industries retail segment expansion metrics tracked within expected parameters .', 'Reliance Industries fell amid uncertainty over refinery and petrochemical and downside risk .', 'Reliance Industries return on digital platform growth investment exceeded expectations with surplus .']","['neutral', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 1.0]"
2020-04-13,"['Reliance Industries refinery and petrochemical business continued gradual development this quarter .', 'Reliance Industries fell amid uncertainty over Jio telecom services and downside risk .', 'Reliance Industries scheduled digital platform growth business review with typical agenda .', 'Reliance Industries beat estimates with improved margin and rising digital platform growth momentum .', 'Reliance Industries benefited from rising demand for retail segment expansion with improved profit margin .', 'Reliance Industries beat estimates with improved margin and rising retail segment expansion momentum .']","['neutral', 'neutral', 'neutral', 'positive', 'positive', 'positive']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, 0.8638676945949509, 1.0, 1.0, 1.0]"
2020-04-15,"['Reliance Industries released standard digital platform growth financial disclosures and filings .', 'Reliance Industries downgrade followed weak digital platform growth and lower outlook .', 'Reliance Industries provided update on Jio telecom services operations and near-term plans .', 'Reliance Industries reported loss as Jio telecom services revenue fell amid weak demand .', 'Reliance Industries win major deals boosting momentum in refinery and petrochemical revenue expansion .', 'Reliance Industries recall and fine risk created uncertainty for refinery and petrochemical .']","['neutral', 'neutral', 'neutral', 'negative', 'negative', 'negative']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[0.8638676945949509, -1.0, 0.0, -1.0, 1.0, -1.0]"
2020-04-16,"['Reliance Industries impairment and writedown from retail segment expansion reduced overall profit .', 'Reliance Industries traded in a narrow range as retail segment expansion news was expected .', 'Reliance Industries slower refinery and petrochemical demand and falling margins proved disappointing .']","['negative', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.9831053978143534, -1.0]"
2020-04-17,"['Reliance Industries scheduled retail segment expansion business review with typical agenda .', 'Reliance Industries beat estimates with improved margin and rising digital platform growth momentum .', 'Reliance Industries surged on positive outlook for retail segment expansion with higher revenue .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2020-04-20,"['Reliance Industries acquisition strengthens digital platform growth and boosts revenue upside .', 'Reliance Industries dividend increase reflects confident profit growth for Jio telecom services .', 'Reliance Industries breakthrough in digital platform growth drove innovation and profit expansion .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2020-04-21,"['Reliance Industries delivered record profit reflecting innovation in refinery and petrochemical .', 'Reliance Industries reported digital platform growth performance consistent with consensus .', 'Reliance Industries acquisition strengthens digital platform growth and boosts revenue upside .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.9060320817395346, 1.0]"
2020-04-22,"['Reliance Industries cut its forecast citing risk of refinery and petrochemical contraction .', 'Reliance Industries reported loss as Jio telecom services revenue fell amid weak demand .', 'Reliance Industries governance review of retail segment expansion operations found no issues .']","['negative', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 1.0]"
2020-04-23,"['Reliance Industries traded in a narrow range as retail segment expansion news was expected .', 'Reliance Industries beat estimates with improved margin and rising digital platform growth momentum .', 'Reliance Industries posted record revenue as retail segment expansion surged beyond expectations .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.9831053978143534, 1.0, 1.0]"
2020-04-24,"['Reliance Industries missed retail segment expansion targets as demand decrease and slowdown continued .', 'Reliance Industries acquisition strengthens digital platform growth and boosts revenue upside .', 'Reliance Industries management discussed retail segment expansion strategy at the briefing .']","['negative', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 1.0]"
2020-04-27,"['Reliance Industries downgrade followed weak refinery and petrochemical and lower outlook .', 'Reliance Industries delivered record profit reflecting innovation in refinery and petrochemical .', 'Reliance Industries reported strong profit growth driven by higher refinery and petrochemical demand .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 1.0]"
2020-04-28,"['Reliance Industries operational activity in Jio telecom services continued normal trajectory .', 'Reliance Industries industry observers noted mixed signals for digital platform growth .', 'Reliance Industries achieved robust expansion with strong gain in Jio telecom services .']","['neutral', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.8638676945949509, 1.0]"
2020-04-29,"['Reliance Industries hiring surge reflects robust refinery and petrochemical demand and growth momentum .', 'Reliance Industries recall and fine risk created uncertainty for refinery and petrochemical .', 'Reliance Industries reported strong profit growth driven by higher refinery and petrochemical demand .']","['positive', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 1.0]"
